ocity,dcity,POP
360400,222400,2.16388898
360400,230100,101.8133354
360400,230200,4.275000114
360400,230300,0.947222265
360400,230400,0.241111108
360400,230500,0.81944445
360400,230600,11.18333354
360400,230700,0.318611118
360400,230800,2.403333408
360400,230900,0.033611116
360400,231000,3.731388945
360400,231100,0.625000005
360400,231200,4.8277779
360400,232700,0.87083337
360400,310000,5808.468084
360400,320100,6088.605544
360400,320200,3933.483335
360400,320300,1302.137504
360400,320400,2897.795841
360400,320500,5012.970846
360400,320600,1320.691672
360400,320700,499.3402823
360400,320800,792.4555577
360400,320900,907.2277768
360400,321000,1139.408336
360400,321100,1483.927777
360400,321200,1290.477779
360400,321300,630.5375026
360400,330100,8299.491647
360400,330200,4292.704176
360400,330300,9262.78754
360400,330400,2685.690282
360400,330500,1902.866679
360400,330600,1999.693068
360400,330700,6532.384739
360400,330800,2929.936104
360400,330900,254.3913932
360400,331000,4383.954195
360400,331100,1125.416668
360400,340100,7671.18471
360400,340200,3128.354177
360400,340300,943.6263904
360400,340400,655.5805592
360400,340500,1418.734723
360400,340600,218.7075033
360400,340700,1537.562498
360400,340800,19348.14304
360400,341000,1996.854172
360400,341100,1182.90417
360400,341200,2259.248614
360400,341300,711.2430584
360400,341500,2098.547227
360400,341600,988.8458393
360400,341700,11246.35975
360400,341800,1508.463891
360400,350100,3638.644451
360400,350200,2505.725007
360400,350300,853.8972272
360400,350400,1078.169446
360400,350500,4275.163897
360400,350600,966.7430555
360400,350700,1365.505558
360400,350800,738.111114
360400,350900,821.0472268
360400,360100,149829.8637
360400,360200,16762.11808
360400,360300,2703.534726
360400,360500,3754.126397
360400,360600,2227.209728
360400,360700,7832.697246
360400,360800,8079.477768
360400,360900,26851.93476
360400,361000,7179.24582
360400,361100,18791.31525
360400,370100,738.2125011
360400,370200,711.1416691
360400,370300,222.0266702
360400,370400,325.3891703
360400,370500,99.75972458
360400,370600,372.0888928
360400,370700,524.0791706
360400,370800,553.076393
360400,370900,197.2463918
360400,371000,175.7155592
360400,371100,149.1425028
360400,371300,1133.325003
360400,371400,237.4000034
360400,371500,282.9383368
360400,371600,107.8077802
360400,371700,702.827779
360400,410100,2022.302782
360400,410200,690.5597235
360400,410300,449.034448
360400,410400,519.6180581
360400,410500,217.1750031
360400,410600,52.54389
360400,410700,443.4750033
360400,410800,181.9555587
360400,410900,287.640282
360400,411000,436.0736154
360400,411100,405.4541702
360400,411200,82.46777967
360400,411300,2083.744448
360400,411400,973.6375
360400,411500,2650.204161
360400,411600,2262.89861
360400,411700,1773.595839
360400,419001,16.60666698
360400,420100,21467.27223
360400,420200,19635.58056
360400,420300,650.8152809
360400,420500,1836.254171
360400,420600,2162.320836
360400,420700,2518.601394
360400,420800,1062.454169
360400,420900,2220.112503
360400,421000,3118.316669
360400,421100,49631.68614
360400,421200,11251.73334
360400,421300,1077.459721
360400,422800,2426.844437
360400,429004,713.2708349
360400,429005,469.4588939
360400,429006,349.2847279
360400,429021,16.24277814
360400,430100,9275.359739
360400,430200,1375.847225
360400,430300,976.6791684
360400,430400,801.073614
360400,430500,601.5402805
360400,430600,9379.283342
360400,430700,2037.91667
360400,430800,1211.8
360400,430900,1200.951391
360400,431000,439.5208371
360400,431100,400.1819485
360400,431200,622.7305599
360400,431300,467.0986136
360400,433100,1274.255552
360400,440100,5349.987511
360400,440200,925.9847239
360400,440300,7121.048577
360400,440400,449.0513944
360400,440500,1596.875001
360400,440600,2649.08888
360400,440700,507.4513934
360400,440800,263.028614
360400,440900,117.8305582
360400,441200,234.7883357
360400,441300,2636.313887
360400,441400,601.2361132
360400,441500,160.9027798
360400,441600,862.7180588
360400,441700,77.17639046
360400,441800,571.2250047
360400,441900,5512.919463
360400,442000,837.5736169
360400,445100,332.7566701
360400,445200,641.6902827
360400,445300,80.08000166
360400,450100,493.0541702
360400,450200,274.165837
360400,450300,460.4069485
360400,450400,54.1500012
360400,450500,47.32500114
360400,450600,46.44639
360400,450700,41.45555648
360400,450800,79.22416856
360400,450900,97.06666848
360400,451000,58.74500124
360400,451100,72.29916815
360400,451200,55.07639005
360400,451300,39.30222307
360400,451400,89.65833542
360400,460100,235.4833357
360400,460200,86.72750154
360400,460300,0.015555554
360400,460400,4.0555557
360400,469001,0.398611115
360400,469002,4.800000096
360400,469005,2.915555592
360400,469006,2.7111112
360400,469007,1.192222248
360400,469021,0.104999994
360400,469022,0.054166671
360400,469023,1.911666716
360400,469024,0.094444452
360400,469025,0.050555557
360400,469026,0.050555557
360400,469027,1.16
360400,469028,2.450000028
360400,469029,0.178888894
360400,469030,0.100277782
360400,500000,4781.094445
360400,510100,1160.395836
360400,510300,209.0438907
360400,510400,2.682500058
360400,510500,227.893058
360400,510600,107.2800015
360400,510700,237.8500027
360400,510800,122.5827797
360400,510900,141.0533344
360400,511000,298.7130563
360400,511100,70.7955567
360400,511300,453.00278
360400,511400,49.06666776
360400,511500,661.6000015
360400,511600,371.392782
360400,511700,915.1361096
360400,511800,22.65500053
360400,511900,260.6430583
360400,512000,137.8133345
360400,513200,5.46666684
360400,513300,5.123333488
360400,513400,39.98888965
360400,520100,896.886114
360400,520200,244.2563923
360400,520300,1033.963892
360400,520400,294.9458357
360400,520500,728.9861132
360400,520600,949.4055599
360400,522300,151.6916683
360400,522600,333.8247239
360400,522700,537.7666717
360400,530100,742.4708346
360400,530300,221.115281
360400,530400,23.88000053
360400,530500,22.33333391
360400,530600,470.1450037
360400,530700,21.97916716
360400,530800,15.03305582
360400,530900,11.07333359
360400,532300,14.22000032
360400,532500,59.61166811
360400,532600,69.37500096
360400,532800,30.80000062
360400,532900,65.02500145
360400,533100,23.59944492
360400,533300,0.595000014
360400,533400,0.8575
360400,540100,37.77083428
360400,540200,0.476666697
360400,540300,0.19444445
360400,540400,0.1875
360400,540500,0.100277782
360400,540600,0.275555559
360400,542500,0.013611108
360400,610100,1382.538893
360400,610200,1.763333364
360400,610300,61.58583483
360400,610400,206.8238924
360400,610500,122.2283355
360400,610600,22.94861164
360400,610700,248.0805592
360400,610800,22.1083338
360400,610900,305.3341696
360400,611000,93.46750218
360400,620100,166.8088921
360400,620200,0.217500012
360400,620300,0.26444446
360400,620400,5.310000118
360400,620500,29.38000057
360400,620600,4.011944523
360400,620700,3.226666752
360400,620800,12.1344447
360400,620900,5.235555652
360400,621000,25.02611166
360400,621100,17.28000038
360400,621200,24.63277829
360400,622900,5.76666684
360400,623000,0.318611118
360400,630100,77.09111292
360400,630200,1.444444495
360400,632200,0.158888884
360400,632300,0.010000002
360400,632500,2.145000078
360400,632600,0.017777776
360400,632700,0.043333332
360400,632800,4.258333485
360400,640100,74.72500153
360400,640200,0.86111115
360400,640300,7.631111232
360400,640400,8.204444618
360400,640500,6.636666828
360400,650100,87.83444613
360400,650200,0.178888894
360400,650400,0.344444441
360400,650500,2.47972231
360400,652300,0.975000024
360400,652700,0.626111106
360400,652800,4.41777784
360400,652900,2.70000009
360400,653000,0.233333352
360400,653100,7.344722344
360400,653200,1.69166669
360400,654000,7.241389049
360400,654200,1.891111144
360400,654300,0.465833355
360400,659001,0.28333335
360400,659002,0.017777776
360400,659003,0.004444444
360400,659004,0.006944445
360400,659005,0.006944445
360400,659008,0.013611108
360500,110000,269.2250041
360500,120000,99.36666894
360500,130100,43.38888978
360500,130200,10.89000029
360500,130300,3.977500074
360500,130400,59.78000137
360500,130500,22.64166722
360500,130600,26.17833394
360500,130700,0.826666704
360500,130800,0.875
360500,130900,48.36000102
360500,131000,19.87361164
360500,131100,19.02166714
360500,140100,9.084722515
360500,140200,0.440000028
360500,140300,0.045833337
360500,140400,0.8888889
360500,140500,0.868611117
360500,140600,0.039722221
360500,140700,1.368888896
360500,140800,4.971666768
360500,140900,0.793333356
360500,141000,1.95277786
360500,141100,0.569444449
360500,150100,1.597500071
360500,150200,0.452222251
360500,150300,0.004444444
360500,150400,2.080000026
360500,150500,0.187777772
360500,150600,0.257777781
360500,150700,0.122499993
360500,150800,0.010000002
360500,150900,0.054166671
360500,152200,0.043333332
360500,152500,0.032499999
360500,152900,0.095000004
360500,210100,33.62000082
360500,210200,3.173333376
360500,210300,0.571666662
360500,210400,0.095000004
360500,210500,0.146666674
360500,210600,0.327222236
360500,210700,0.75
360500,210800,0.31666668
360500,210900,0.110833327
360500,211000,0.109999998
360500,211100,0.398611115
360500,211200,0.066111108
360500,211300,0.388888885
360500,211400,1.277500014
360500,220100,9.436389193
360500,220200,0.4875
360500,220300,0.115000002
360500,220400,0.02
360500,220500,0.186666672
360500,220600,0.69333336
360500,220700,0.11111112
360500,220800,0.08
360500,222400,0.110833327
360500,230100,11.29333363
360500,230200,0.257777781
360500,230300,0.036666663
360500,230400,0.005555556
360500,230500,0.0175
360500,230600,0.432777782
360500,230700,0.07111112
360500,230800,0.062500005
360500,230900,0.006944445
360500,231000,0.173333328
360500,231100,0.036666663
360500,231200,0.109999998
360500,232700,0.110833327
360500,310000,1201.863892
360500,320100,222.4000037
360500,320200,251.49667
360500,320300,143.5377807
360500,320400,148.1497248
360500,320500,666.0236172
360500,320600,130.7166693
360500,320700,30.70805606
360500,320800,29.37500071
360500,320900,56.53722365
360500,321000,46.81000118
360500,321100,39.08666758
360500,321200,39.45000105
360500,321300,33.89833414
360500,330100,1727.768056
360500,330200,1662.16945
360500,330300,2332.451387
360500,330400,856.5333349
360500,330500,397.9733369
360500,330600,886.4430584
360500,330700,3581.562501
360500,330800,818.8166669
360500,330900,47.55916789
360500,331000,1639.052786
360500,331100,351.6427818
360500,340100,375.8486154
360500,340200,81.51889094
360500,340300,46.39111232
360500,340400,22.03750062
360500,340500,33.92000077
360500,340600,6.199166853
360500,340700,17.20444488
360500,340800,234.5777816
360500,341000,100.9158356
360500,341100,48.89611231
360500,341200,271.1050041
360500,341300,30.66055623
360500,341500,114.2991688
360500,341600,52.69444541
360500,341700,79.47916845
360500,341800,69.72777935
360500,350100,984.1819474
360500,350200,591.3000047
360500,350300,268.0425025
360500,350400,351.057782
360500,350500,1163.234725
360500,350600,439.4288921
360500,350700,503.2944481
360500,350800,345.7361143
360500,350900,357.1930599
360500,360100,15224.45419
360500,360200,634.6944467
360500,360300,7289.455548
360500,360400,4097.631949
360500,360600,1050.084722
360500,360700,7717.215276
360500,360800,29735.94164
360500,360900,53896.30562
360500,361000,3911.988897
360500,361100,2845.276398
360500,370100,121.2291691
360500,370200,50.40000115
360500,370300,13.15000026
360500,370400,15.97916697
360500,370500,1.705833387
360500,370600,21.88083391
360500,370700,31.83555632
360500,370800,60.18666805
360500,370900,13.43666698
360500,371000,7.586944651
360500,371100,2.81111116
360500,371300,97.1833356
360500,371400,23.29166724
360500,371500,45.2216675
360500,371600,5.395000104
360500,371700,127.487502
360500,410100,203.1000034
360500,410200,99.56666814
360500,410300,36.25000081
360500,410400,30.28666733
360500,410500,20.74583375
360500,410600,1.575000063
360500,410700,56.67861202
360500,410800,4.950000072
360500,410900,32.41333385
360500,411000,25.62500062
360500,411100,26.80250057
360500,411200,1.656666714
360500,411300,172.2444464
360500,411400,175.0558354
360500,411500,626.4819478
360500,411600,647.6722243
360500,411700,439.2000058
360500,419001,0.30833334
360500,420100,1306.700002
360500,420200,984.0805581
360500,420300,31.57000077
360500,420500,162.2638917
360500,420600,159.0225026
360500,420700,191.6986137
360500,420800,87.47250193
360500,420900,168.6555585
360500,421000,296.3372258
360500,421100,1332.655553
360500,421200,490.1138948
360500,421300,102.0563907
360500,422800,281.7250027
360500,429004,30.00777851
360500,429005,19.78972277
360500,429006,16.39055595
360500,429021,0.07083333
360500,430100,5392.97639
360500,430200,2355.365287
360500,430300,1449.050003
360500,430400,774.9152834
360500,430500,828.0430599
360500,430600,718.4416702
360500,430700,618.3708382
360500,430800,311.9233364
360500,430900,525.1711145
360500,431000,354.0500033
360500,431100,431.6433347
360500,431200,997.5652809
360500,431300,598.6000037
360500,433100,589.9819478
360500,440100,1751.695831
360500,440200,445.3000037
360500,440300,2830.47362
360500,440400,151.1688918
360500,440500,210.6000029
360500,440600,798.336115
360500,440700,162.0433363
360500,440800,77.20666834
360500,440900,29.38861173
360500,441200,76.79972395
360500,441300,1082.326392
360500,441400,229.3672251
360500,441500,43.43000095
360500,441600,490.4180592
360500,441700,18.89222264
360500,441800,202.7000034
360500,441900,1976.272233
360500,442000,318.6000032
360500,445100,78.57500175
360500,445200,225.4405591
360500,445300,15.71888924
360500,450100,397.2416709
360500,450200,272.7066702
360500,450300,433.8430603
360500,450400,22.99555606
360500,450500,17.401667
360500,450600,13.914167
360500,450700,15.41388923
360500,450800,41.27500102
360500,450900,44.08222331
360500,451000,43.47777876
360500,451100,38.40000102
360500,451200,64.89583452
360500,451300,33.85055604
360500,451400,66.26916798
360500,460100,44.92444527
360500,460200,8.586666912
360500,460300,0.006944445
360500,460400,0.43000002
360500,469001,0.03333333
360500,469002,0.284166677
360500,469005,0.128333331
360500,469006,0.066666675
360500,469007,0.1388889
360500,469021,0.001666666
360500,469022,0.004444444
360500,469023,0.355555552
360500,469024,0.039722221
360500,469025,0.004444444
360500,469026,0.002499999
360500,469027,0.015555554
360500,469028,0.07083333
360500,469029,0.002499999
360500,469030,0.002499999
360500,500000,940.5847301
360500,510100,206.5247255
360500,510300,8.184444612
360500,510400,2.47972231
360500,510500,69.98722351
360500,510600,8.026666767
360500,510700,29.40583385
360500,510800,9.15111124
360500,510900,12.92500019
360500,511000,11.78750021
360500,511100,8.29722248
360500,511300,110.715001
360500,511400,3.435833385
360500,511500,52.49444486
360500,511600,106.2111119
360500,511700,187.6916696
360500,511800,0.265833343
360500,511900,43.96111154
360500,512000,2.257777856
360500,513200,0.16666668
360500,513300,0.066666675
360500,513400,4.080000102
360500,520100,813.6458342
360500,520200,250.2700019
360500,520300,909.1541702
360500,520400,439.9186122
360500,520500,688.6333382
360500,520600,581.3888917
360500,522300,528.1033339
360500,522600,752.8125029
360500,522700,722.3958371
360500,530100,469.3291695
360500,530300,169.5277798
360500,530400,8.41027793
360500,530500,12.5400003
360500,530600,436.5091711
360500,530700,4.75972235
360500,530800,6.522777922
360500,530900,5.786666816
360500,532300,9.10000014
360500,532500,37.80416746
360500,532600,224.6308355
360500,532800,14.96638923
360500,532900,39.59000081
360500,533100,11.5133336
360500,533300,0.206666664
360500,533400,0.195
360500,540100,3.78444456
360500,540200,0.0225
360500,540300,0.013333332
360500,540400,0.02
360500,540500,0.002499999
360500,540600,0.006944445
360500,542500,0.004444444
360500,610100,76.19500156
360500,610200,0.110833327
360500,610300,0.975000024
360500,610400,5.187777868
360500,610500,3.703333468
360500,610600,0.476666697
360500,610700,2.57777784
360500,610800,0.257777781
360500,610900,5.96111124
360500,611000,1.48333338
360500,620100,3.203333385
360500,620200,0.02
360500,620300,0.010000002
360500,620400,0.100277782
360500,620500,0.368333356
360500,620600,0.050555557
360500,620700,0.013611108
360500,620800,0.185277788
360500,620900,0.110833327
360500,621000,0.700000014
360500,621100,0.178888894
360500,621200,0.248888892
360500,622900,0.128333331
360500,623000,0.006944445
360500,630100,1.58000004
360500,630200,0.0225
360500,632200,0.001111112
360500,632300,0.001111112
360500,632500,0.002499999
360500,632600,0.002499999
360500,632700,0.002499999
360500,632800,0.075555552
360500,640100,1.111666686
360500,640200,0.050555557
360500,640300,0.02777778
360500,640400,0.043333332
360500,640500,0.085
360500,650100,5.42750013
360500,650200,0.010000002
360500,650400,0.013611108
360500,650500,0.06222223
360500,652300,0.011666664
360500,652700,0.002499999
360500,652800,0.02777778
360500,652900,0.039999996
360500,653000,0.006944445
360500,653100,0.292777795
360500,653200,0.0225
360500,654000,0.066666675
360500,654300,0.050555557
360500,659001,0.004444444
360500,659005,0.000277778
360600,110000,226.500003
360600,120000,99.19000185
360600,130100,47.55000105
360600,130200,9.605278063
360600,130300,2.76222232
360600,130400,8.818333524
360600,130500,13.64666708
360600,130600,41.08833416
360600,130700,1.703333382
360600,130800,0.651666682
360600,130900,28.63666731
360600,131000,16.50888922
360600,131100,7.035000134
360600,140100,6.773333545
360600,140200,0.546666694
360600,140300,0.039999996
360600,140400,6.862500225
360600,140500,0.2013889
360600,140600,0.225000018
360600,140700,0.677222258
360600,140800,0.975000024
360600,140900,0.195
360600,141000,0.931944475
360600,141100,0.265833343
360600,150100,1.135555568
360600,150200,0.225000018
360600,150300,0.001111112
360600,150400,0.637500015
360600,150500,0.122499993
360600,150600,0.121388891
360600,150700,0.2025
360600,150800,0.010000002
360600,150900,0.017777776
360600,152200,0.0225
360600,152500,0.066666675
360600,152900,0.004444444
360600,210100,34.78166743
360600,210200,1.953055617
360600,210300,0.69333336
360600,210400,0.039999996
360600,210500,0.039722221
360600,210600,0.14444444
360600,210700,0.583333338
360600,210800,0.28333335
360600,210900,0.06222223
360600,211000,0.050000004
360600,211100,0.28333335
360600,211200,0.080277774
360600,211300,0.105555564
360600,211400,2.295000054
360600,220100,6.708333456
360600,220200,0.443333346
360600,220300,0.054444446
360600,220400,0.017777776
360600,220500,0.07111112
360600,220600,0.0225
360600,220700,0.100000008
360600,220800,0.033611116
360600,222400,0.31
360600,230100,9.60138913
360600,230200,0.09
360600,230300,0.02777778
360600,230400,0.001111112
360600,230500,0.004444444
360600,230600,0.126666673
360600,230700,0.003333333
360600,230800,0.09
360600,230900,0.007777776
360600,231000,0.134444442
360600,231100,0.03333333
360600,231200,0.116111109
360600,232700,0.036666663
360600,310000,5457.358342
360600,320100,977.0847232
360600,320200,1510.086111
360600,320300,213.5072258
360600,320400,683.0569474
360600,320500,3236.84029
360600,320600,640.9805581
360600,320700,89.33333504
360600,320800,148.6158364
360600,320900,176.0166698
360600,321000,183.2411139
360600,321100,193.0805591
360600,321200,196.9263924
360600,321300,91.37833548
360600,330100,7183.909735
360600,330200,4265.430552
360600,330300,3427.045832
360600,330400,2895.058347
360600,330500,1114.162502
360600,330600,2441.951405
360600,330700,10576.99029
360600,330800,4562.804176
360600,330900,201.9555591
360600,331000,3025.545833
360600,331100,724.9305577
360600,340100,696.4402812
360600,340200,348.3722257
360600,340300,153.7538915
360600,340400,95.3116685
360600,340500,126.8388911
360600,340600,18.60277823
360600,340700,140.2458355
360600,340800,709.1138934
360600,341000,505.3222275
360600,341100,144.3502805
360600,341200,321.6583369
360600,341300,108.5855574
360600,341500,170.3013924
360600,341600,175.2075029
360600,341700,847.7125015
360600,341800,297.0694481
360600,350100,866.4694456
360600,350200,941.0916713
360600,350300,165.8883365
360600,350400,666.1250018
360600,350500,1337.927776
360600,350600,473.6044484
360600,350700,1936.831944
360600,350800,546.181947
360600,350900,261.0763926
360600,360100,18753.29444
360600,360200,6982.449971
360600,360300,1294.837499
360600,360400,2127.544446
360600,360500,1399.470836
360600,360700,7985.693059
360600,360800,4565.136118
360600,360900,5992.488893
360600,361000,33069.60824
360600,361100,51416.84029
360600,370100,111.2944467
360600,370200,148.133336
360600,370300,25.3827784
360600,370400,25.86444502
360600,370500,6.684444544
360600,370600,53.32000136
360600,370700,94.56722423
360600,370800,66.96444573
360600,370900,15.18000037
360600,371000,17.59888924
360600,371100,12.69000027
360600,371300,164.7555589
360600,371400,17.86666709
360600,371500,31.57777854
360600,371600,6.75277798
360600,371700,62.5111124
360600,410100,95.66666842
360600,410200,10.22666689
360600,410300,8.983333611
360600,410400,12.6622225
360600,410500,5.13500013
360600,410600,0.20833335
360600,410700,10.00666693
360600,410800,2.513055657
360600,410900,6.578889068
360600,411000,5.840833491
360600,411100,5.297500143
360600,411200,0.735
360600,411300,19.38222264
360600,411400,111.2013911
360600,411500,47.15638993
360600,411600,68.39166789
360600,411700,16.57027813
360600,419001,0.084444448
360600,420100,288.1000037
360600,420200,125.435558
360600,420300,5.500833429
360600,420500,15.40555585
360600,420600,21.72416713
360600,420700,11.77222251
360600,420800,8.00722238
360600,420900,29.70000068
360600,421000,25.66055619
360600,421100,178.9333367
360600,421200,59.56111247
360600,421300,7.97222244
360600,422800,50.03777885
360600,429004,2.502777825
360600,429005,1.155833346
360600,429006,1.22
360600,429021,0.006944445
360600,430100,2149.850001
360600,430200,965.8305555
360600,430300,571.4277827
360600,430400,647.8750026
360600,430500,614.6194489
360600,430600,109.9655578
360600,430700,199.4855591
360600,430800,92.1400018
360600,430900,249.2772254
360600,431000,379.7733372
360600,431100,472.6750058
360600,431200,832.8083346
360600,431300,325.1875046
360600,433100,354.7119478
360600,440100,3686.905573
360600,440200,646.9625022
360600,440300,2616.847224
360600,440400,257.7300033
360600,440500,421.7777816
360600,440600,1405.655555
360600,440700,256.7211145
360600,440800,238.3602811
360600,440900,95.5927799
360600,441200,138.3525029
360600,441300,802.8986132
360600,441400,459.6972261
360600,441500,115.335558
360600,441600,502.2805599
360600,441700,51.85666783
360600,441800,269.1875044
360600,441900,2513.836118
360600,442000,564.5333382
360600,445100,138.8000024
360600,445200,347.2700038
360600,445300,39.86666762
360600,450100,492.5472268
360600,450200,331.0377805
360600,450300,415.2633379
360600,450400,44.77500099
360600,450500,47.34000105
360600,450600,25.05555624
360600,450700,21.76611154
360600,450800,49.85277875
360600,450900,113.5711135
360600,451000,45.82861203
360600,451100,43.36138968
360600,451200,82.7822234
360600,451300,41.22805615
360600,451400,71.14500153
360600,460100,178.5733367
360600,460200,57.22166796
360600,460400,2.550000085
360600,469001,0.281944438
360600,469002,4.073333396
360600,469005,1.321111124
360600,469006,1.192222248
360600,469007,1.015833351
360600,469021,0.07083333
360600,469022,0.046666668
360600,469023,1.406388916
360600,469024,0.185277788
360600,469025,0.004444444
360600,469026,0.06222223
360600,469027,0.216666684
360600,469028,2.096666716
360600,469029,0.089722226
360600,469030,0.08
360600,500000,383.2500033
360600,510100,79.4116685
360600,510300,1.791111118
360600,510400,0.580833347
360600,510500,39.53055636
360600,510600,0.931944475
360600,510700,2.070833357
360600,510800,0.733333344
360600,510900,0.4875
360600,511000,2.682222309
360600,511100,1.26
360600,511300,4.5833334
360600,511400,0.301388882
360600,511500,19.69833367
360600,511600,2.374166718
360600,511700,5.979722371
360600,511800,0.075555552
360600,511900,0.506666692
360600,512000,0.528888904
360600,513200,0.160000008
360600,513300,0.105555564
360600,513400,1.327500059
360600,520100,738.111115
360600,520200,231.4297245
360600,520300,735.4750066
360600,520400,399.3000044
360600,520500,623.3500051
360600,520600,439.5208367
360600,522300,423.5733354
360600,522600,659.5347253
360600,522700,667.544447
360600,530100,429.6861147
360600,530300,129.1063901
360600,530400,7.736666916
360600,530500,5.171666845
360600,530600,430.0255596
360600,530700,4.23888901
360600,530800,4.106666784
360600,530900,3.211666694
360600,532300,5.775555656
360600,532500,33.67166727
360600,532600,260.2888918
360600,532800,5.821111304
360600,532900,16.48055599
360600,533100,9.880000304
360600,533300,0.054444446
360600,533400,0.075555552
360600,540100,2.90277782
360600,540200,0.017777776
360600,540300,0.002499999
360600,540400,0.006944445
360600,540600,0.011666664
360600,542500,0.010000002
360600,610100,22.40000049
360600,610200,0.011666664
360600,610300,0.945
360600,610400,0.803055561
360600,610500,0.807500034
360600,610600,2.074722265
360600,610700,0.718055566
360600,610800,0.158888884
360600,610900,1.1
360600,611000,0.29
360600,620100,0.88111114
360600,620200,0.000277778
360600,620300,0.001111112
360600,620400,0.006944445
360600,620500,0.100000008
360600,620600,0.010000002
360600,620700,0.0175
360600,620800,0.027500004
360600,620900,0.017777776
360600,621000,0.066666675
360600,621100,0.08333334
360600,621200,0.165
360600,622900,0.010000002
360600,623000,0.001111112
360600,630100,0.4625
360600,630200,0.000555556
360600,632200,0.000277778
360600,632300,0.004444444
360600,632700,0.004444444
360600,632800,0.0225
360600,640100,0.28333335
360600,640200,0.002499999
360600,640300,0.013611108
360600,640400,0.045833337
360600,640500,0.013611108
360600,650100,2.380000056
360600,650200,0.002499999
360600,650400,0.006944445
360600,650500,0.006944445
360600,652300,0.011666664
360600,652800,0.011666664
360600,652900,0.029999997
360600,653000,0.008333335
360600,653100,0.033611116
360600,653200,0.036666663
360600,654000,0.0225
360600,654200,0.339166674
360600,654300,0.002499999
360600,659001,0.000277778
360600,659002,0.001111112
360600,659005,0.000277778
360600,659007,0.000277778
360700,110000,1494.675002
360700,120000,646.9625022
360700,130100,288.0808373
360700,130200,130.4352803
360700,130300,81.10666867
360700,130400,295.0172258
360700,130500,179.4722252
360700,130600,216.3955589
360700,130700,19.34166716
360700,130800,12.60000034
360700,130900,259.3433364
360700,131000,164.6100032
360700,131100,139.3416691
360700,140100,113.856947
360700,140200,7.076666784
360700,140300,1.69166669
360700,140400,17.73000039
360700,140500,14.00444479
360700,140600,1.63333338
360700,140700,38.42666754
360700,140800,46.82555657
360700,140900,6.243611318
360700,141000,38.69277866
360700,141100,11.84166692
360700,150100,26.13333408
360700,150200,8.755000272
360700,150300,0.146944447
360700,150400,17.73333365
360700,150500,4.51138901
360700,150600,3.272500044
360700,150700,6.63750018
360700,150800,1.538333357
360700,150900,2.255000082
360700,152200,0.715555576
360700,152500,2.138888906
360700,152900,1.40000004
360700,210100,340.2388921
360700,210200,56.29583471
360700,210300,14.80111153
360700,210400,3.562500095
360700,210500,1.83222226
360700,210600,7.66111136
360700,210700,17.90250053
360700,210800,10.65166687
360700,210900,4.320555679
360700,211000,8.719444704
360700,211100,16.6777782
360700,211200,4.320000108
360700,211300,6.215277875
360700,211400,54.11500137
360700,220100,134.6183362
360700,220200,19.07638939
360700,220300,7.573055723
360700,220400,1.24444448
360700,220500,4.34500011
360700,220600,2.513055657
360700,220700,4.299444505
360700,220800,0.84
360700,222400,3.492500121
360700,230100,166.8413922
360700,230200,8.942500245
360700,230300,1.343888902
360700,230400,0.337777792
360700,230500,0.675
360700,230600,17.8200004
360700,230700,0.637500015
360700,230800,3.203333385
360700,230900,0.225000018
360700,231000,8.420833584
360700,231100,1.098055608
360700,231200,7.291111232
360700,232700,3.6111112
360700,310000,7387.599993
360700,320100,3183.712513
360700,320200,3019.361118
360700,320300,1065.597228
360700,320400,1597.888893
360700,320500,4846.895846
360700,320600,1252.862502
360700,320700,434.2486169
360700,320800,740.1388901
360700,320900,701.2055599
360700,321000,692.1819485
360700,321100,551.3527809
360700,321200,652.1333393
360700,321300,386.4944485
360700,330100,7209.966647
360700,330200,3203.584732
360700,330300,1714.790274
360700,330400,3727.05557
360700,330500,1016.930559
360700,330600,1598.598613
360700,330700,6106.450015
360700,330800,3066.202783
360700,330900,176.7941697
360700,331000,1255.904168
360700,331100,709.8236158
360700,340100,3620.800004
360700,340200,1113.858333
360700,340300,706.9847232
360700,340400,376.8141697
360700,340500,415.3902827
360700,340600,170.5277809
360700,340700,330.4311141
360700,340800,2821.551402
360700,341000,826.8263908
360700,341100,578.0522264
360700,341200,2233.698609
360700,341300,569.6027812
360700,341500,825.4069514
360700,341600,1047.245833
360700,341700,1214.740279
360700,341800,567.334451
360700,350100,3826.011114
360700,350200,10052.40416
360700,350300,2441.241671
360700,350400,10357.28057
360700,350500,13345.31247
360700,350600,7646.141647
360700,350700,2758.081949
360700,350800,21391.53469
360700,350900,813.544447
360700,360100,28800.1223
360700,360200,3922.634724
360700,360300,4286.823618
360700,360400,13251.83193
360700,360500,7164.747217
360700,360600,7534.005566
360700,360800,82302.93739
360700,360900,25023.48746
360700,361000,38797.57371
360700,361100,13897.9833
360700,370100,821.9597232
360700,370200,1135.35278
360700,370300,244.6516705
360700,370400,274.6608375
360700,370500,50.15389024
360700,370600,505.525004
360700,370700,744.4986121
360700,370800,470.44445
360700,370900,150.1177806
360700,371000,269.3883367
360700,371100,126.8666692
360700,371300,1150.561114
360700,371400,227.7022264
360700,371500,295.4000041
360700,371600,70.82777924
360700,371700,597.6875055
360700,410100,1107.572227
360700,410200,481.0866697
360700,410300,180.2044478
360700,410400,199.9555585
360700,410500,139.0200017
360700,410600,14.57111148
360700,410700,240.1000031
360700,410800,59.64639037
360700,410900,236.5680581
